season,team_id,game_id,game_date,source,source_commit
2015-16,1610612761,21500748,2016-02-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500779,2016-02-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500797,2016-02-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500809,2016-02-19,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500829,2016-02-21,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500835,2016-02-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500849,2016-02-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500864,2016-02-26,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500879,2016-02-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500900,2016-03-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500916,2016-03-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500936,2016-03-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500944,2016-03-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500959,2016-03-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500977,2016-03-12,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21500991,2016-03-14,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501000,2016-03-15,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501012,2016-03-17,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501023,2016-03-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501038,2016-03-20,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501057,2016-03-23,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501077,2016-03-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501084,2016-03-26,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501098,2016-03-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501113,2016-03-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501132,2016-04-01,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501140,2016-04-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501156,2016-04-05,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501173,2016-04-07,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501183,2016-04-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501202,2016-04-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501214,2016-04-12,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2015-16,1610612761,21501218,2016-04-13,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700002,2017-10-17,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700025,2017-10-20,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700033,2017-10-21,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700045,2017-10-23,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700063,2017-10-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700075,2017-10-27,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700091,2017-10-29,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700100,2017-10-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700117,2017-11-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700135,2017-11-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700148,2017-11-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700163,2017-11-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700184,2017-11-11,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700199,2017-11-13,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700215,2017-11-16,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700231,2017-11-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700236,2017-11-19,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700263,2017-11-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700276,2017-11-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700284,2017-11-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700296,2017-11-27,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700312,2017-11-29,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700318,2017-12-01,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700335,2017-12-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700346,2017-12-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700358,2017-12-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700368,2017-12-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700395,2017-12-11,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700417,2017-12-14,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700450,2017-12-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700464,2017-12-20,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700479,2017-12-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700489,2017-12-23,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700494,2017-12-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700514,2017-12-27,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700528,2017-12-29,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700535,2017-12-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700562,2018-01-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700566,2018-01-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700578,2018-01-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700597,2018-01-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700613,2018-01-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700622,2018-01-12,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700631,2018-01-13,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700646,2018-01-15,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700657,2018-01-17,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700679,2018-01-20,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700699,2018-01-23,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700713,2018-01-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700728,2018-01-27,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700751,2018-01-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700774,2018-02-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700782,2018-02-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700803,2018-02-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700815,2018-02-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700831,2018-02-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700846,2018-02-12,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700864,2018-02-14,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700872,2018-02-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700887,2018-02-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700900,2018-02-26,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700917,2018-02-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700928,2018-03-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700963,2018-03-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700976,2018-03-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700984,2018-03-09,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21700994,2018-03-11,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701019,2018-03-14,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701033,2018-03-16,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701044,2018-03-17,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701056,2018-03-19,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701087,2018-03-23,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701102,2018-03-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701114,2018-03-27,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701128,2018-03-29,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701142,2018-03-31,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701153,2018-04-01,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701163,2018-04-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701175,2018-04-05,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701195,2018-04-07,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701203,2018-04-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612744,21701217,2018-04-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700006,2017-10-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700019,2017-10-20,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700027,2017-10-21,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700041,2017-10-23,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700057,2017-10-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700081,2017-10-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700095,2017-10-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700107,2017-11-01,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700121,2017-11-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700156,2017-11-07,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700167,2017-11-09,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700184,2017-11-11,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700200,2017-11-13,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700214,2017-11-15,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700231,2017-11-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700244,2017-11-20,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700255,2017-11-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700278,2017-11-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700291,2017-11-27,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700305,2017-11-29,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700314,2017-11-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700330,2017-12-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700341,2017-12-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700363,2017-12-07,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700379,2017-12-09,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700389,2017-12-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700401,2017-12-12,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700421,2017-12-15,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700444,2017-12-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700451,2017-12-19,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700467,2017-12-21,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700480,2017-12-23,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700493,2017-12-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700520,2017-12-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700536,2017-12-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700544,2017-12-31,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700555,2018-01-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700569,2018-01-05,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700614,2018-01-11,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700639,2018-01-15,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700663,2018-01-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700678,2018-01-20,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700690,2018-01-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700704,2018-01-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700722,2018-01-26,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700736,2018-01-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700741,2018-01-29,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700756,2018-01-31,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700770,2018-02-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700777,2018-02-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700802,2018-02-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700818,2018-02-09,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700828,2018-02-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700842,2018-02-12,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700855,2018-02-14,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700870,2018-02-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700884,2018-02-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700895,2018-02-25,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700909,2018-02-27,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700923,2018-03-01,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700927,2018-03-02,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700947,2018-03-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700957,2018-03-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700973,2018-03-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21700999,2018-03-11,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701005,2018-03-13,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701022,2018-03-15,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701030,2018-03-16,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701052,2018-03-19,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701066,2018-03-21,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701073,2018-03-22,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701088,2018-03-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701105,2018-03-26,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701118,2018-03-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701130,2018-03-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701143,2018-04-01,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701157,2018-04-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701169,2018-04-04,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701183,2018-04-06,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701198,2018-04-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701214,2018-04-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2017-18,1610612755,21701223,2018-04-11,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100002,2021-10-19,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100016,2021-10-21,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100039,2021-10-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100051,2021-10-26,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100070,2021-10-28,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100086,2021-10-30,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100117,2021-11-03,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100130,2021-11-05,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100145,2021-11-07,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100152,2021-11-08,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100169,2021-11-10,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100183,2021-11-12,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100194,2021-11-14,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100210,2021-11-16,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100224,2021-11-18,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100231,2021-11-19,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100252,2021-11-21,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
2021-22,1610612744,22100278,2021-11-24,shufinskiy_nba_data_pinned_static,e829d4678be1e075f99e5d41a1c5f97089be446b
